HPO ID,term_name,IC
HP:0003465,Elevated 8(9)-cholestenol,11.217957697864115
HP:0003466,Paradoxical increased cortisol secretion on dexamethasone suppression test,9.048032696421803
HP:0003467,Atlantoaxial instability,9.632995197142959
HP:0003468,Abnormal vertebral morphology,3.430055138472682
HP:0003469,Peripheral dysmyelination,13.558047157176333
HP:0003470,Paralysis,5.01828535302775
HP:0003472,Hypocalcemic tetany,15.916097943570968
HP:0003473,Fatigable weakness,10.920444781393275
HP:0003474,Somatic sensory dysfunction,3.6749258776088762
HP:0003477,Peripheral axonal neuropathy,9.650533449201701
HP:0003481,Segmental peripheral demyelination/remyelination,11.098615538539034
HP:0003482,EMG: axonal abnormality,9.048032696421801
HP:0003484,Upper limb muscle weakness,10.942273745347567
HP:0003487,Babinski sign,8.722436082151757
HP:0003489,Acute episodes of neuropathic symptoms,10.217957697864113
HP:0003491,Elevated urine pyrophosphate,14.948563691633495
HP:0003492,High urinary gonadotropin level,8.517517979723022
HP:0003493,Antinuclear antibody positivity,6.896029602976751
HP:0003495,GM2-ganglioside accumulation,11.217957697864113
HP:0003496,Increased circulating IgM level,24.056648136537138
HP:0003498,Disproportionate short stature,6.876699623199384
HP:0003502,Mild short stature,9.70677462175707
HP:0003508,Proportionate short stature,6.843276621661934
HP:0003510,Severe short stature,7.276786781012256
HP:0003513,Reduced ratio of renal calcium clearance to creatinine clearance,8.758739132753476
HP:0003514,Deficiency or absence of cytochrome b(-245),14.588525811868372
HP:0003517,Birth length greater than 97th percentile,9.896029602976752
HP:0003521,Disproportionate short-trunk short stature,14.466622041839804
HP:0003524,Decreased methionine synthase activity,9.41060277580651
HP:0003526,Orotic acid crystalluria,14.948563691633495
HP:0003527,Hyperprostaglandinuria,12.363601190912341
HP:0003528,Elevated calcitonin,13.05369602891298
HP:0003529,Parathormone-independent increased renal tubular calcium reabsorption,13.948563691633495
HP:0003530,Elevated circulating glutaric acid concentration,16.632866102691537
HP:0003532,Ornithinuria,13.36360119091234
HP:0003533,Reduced acetaldehyde dehydrogenase level,12.217957697864115
HP:0003534,Reduced xanthine dehydrogenase level,11.217957697864113
HP:0003535,3-Methylglutaconic aciduria,10.70063617818991
HP:0003536,Decreased fumarate hydratase activity,12.217957697864115
HP:0003537,Hypouricemia,10.499664900954125
HP:0003538,Increased iduronate sulfatase level,11.217957697864115
HP:0003540,Impaired platelet aggregation,7.3110671022555955
HP:0003541,Urinary glycosaminoglycan excretion,10.861100850383156
HP:0003542,Increased serum pyruvate,6.41060277580651
HP:0003546,Exercise intolerance,5.476490711462967
HP:0003547,Shoulder girdle muscle weakness,17.714086271661316
HP:0003548,Subsarcolemmal accumulations of abnormally shaped mitochondria,9.632995197142957
HP:0003549,Abnormality of connective tissue,1.7171158183071846
HP:0003550,Predominantly lower limb lymphedema,9.632995197142957
HP:0003551,Difficulty climbing stairs,6.57410150808939
HP:0003552,Muscle stiffness,5.951171157169212
HP:0003554,Type 2 muscle fiber atrophy,8.130494856613774
HP:0003555,Muscle fiber splitting,8.311067102255596
HP:0003557,Increased variability in muscle fiber diameter,6.173563578505661
HP:0003558,Viral infection-induced rhabdomyolysis,8.896029602976752
HP:0003559,Muscle hyperirritability,12.217957697864115
HP:0003560,Muscular dystrophy,5.9325554790018655
HP:0003561,Birth length less than 3rd percentile,9.969809027590866
HP:0003562,Abnormal metaphyseal vascular invasion,17.704301814511673
HP:0003563,Decreased LDL cholesterol concentration,10.317493371415027
HP:0003564,Folate-dependent fragile site at Xq28,14.588525811868372
HP:0003565,Elevated erythrocyte sedimentation rate,12.445116632460127
HP:0003566,Increased serum prostaglandin E2,11.217957697864113
HP:0003568,Decreased glucosephosphate isomerase level,12.217957697864113
HP:0003570,Molybdenum cofactor deficiency,10.632995197142959
HP:0003571,Propionic acidemia,7.758526079226816
HP:0003572,Low plasma citrulline,8.311067102255596
HP:0003573,Increased total bilirubin,8.51751797972302
HP:0003574,Positive regitine blocking test,8.130494856613774
HP:0003575,Increased intracellular sodium,14.588525811868372
HP:0003606,Absent urinary urothione,14.948563691633495
HP:0003607,4-hydroxyphenylacetic aciduria,19.430518326896934
HP:0003609,Foam cells with lamellar inclusion bodies,12.726379185944388
HP:0003610,Fibroblast metachromasia,14.58852581186837
HP:0003612,Positive ferric chloride test,12.217957697864115
HP:0003613,Antiphospholipid antibody positivity,8.048032696421801
HP:0003614,Trimethylaminuria,14.948563691633495
HP:0003616,Premature separation of centromeric heterochromatin,15.58852581186837
HP:0003634,Amyoplasia,10.217957697864115
HP:0003635,Loss of subcutaneous adipose tissue in limbs,9.217957697864115
HP:0003637,Reduced 4-Hydroxyphenylpyruvate dioxygenase level,3.184534696326664
HP:0003639,Elevated urinary epinephrine,10.861100850383156
HP:0003640,CNS foam cells,12.141416685223232
HP:0003641,Hemoglobinuria,11.489132072996199
HP:0003642,Type I transferrin isoform profile,7.970030184420528
HP:0003643,Sulfite oxidase deficiency,10.632995197142957
HP:0003645,Prolonged partial thromboplastin time,7.517517979723022
HP:0003646,Bicarbonaturia,12.363601190912341
HP:0003647,Electron transfer flavoprotein-ubiquinone oxidoreductase defect,14.003563311147214
HP:0003648,Lacticaciduria,10.556246268854734
HP:0003649,Abnormality of glycoside metabolism,11.217957697864115
HP:0003651,Foam cells,10.14141668522323
HP:0003652,Recurrent myoglobinuria,12.626635596746134
HP:0003653,Cellular metachromasia,14.58852581186837
HP:0003654,Reduced dihydropyrimidine dehydrogenase level,11.217957697864115
HP:0003655,Reduced level of N-acetylglucosaminyltransferase II,10.632995197142959
HP:0003656,Decreased beta-glucocerebrosidase level,12.217957697864115
HP:0003657,Granular osmiophilic deposits (GROD) in cells,13.588525811868372
HP:0003658,Hypomethioninemia,12.764446050770633
HP:0003665,Amyotrophy of the musculature of the pelvis,10.896029602976752
HP:0003683,Large beaked nose,8.41060277580651
HP:0003687,Centrally nucleated skeletal muscle fibers,7.217957697864113
HP:0003688,Cytochrome C oxidase-negative muscle fibers,7.694395741807101
HP:0003689,Multiple mitochondrial DNA deletions,9.632995197142957
HP:0003690,Limb muscle weakness,9.408841545266492
HP:0003691,Scapular winging,16.391113310653264
HP:0003693,Distal amyotrophy,4.817078261581929
HP:0003694,Late-onset proximal muscle weakness,9.41060277580651
HP:0003696,Absent epiphysis of the distal phalanx of the 5th finger,54.8271607033487
HP:0003697,Scapuloperoneal amyotrophy,10.217957697864113
HP:0003698,Difficulty standing,7.896029602976752
HP:0003700,Generalized amyotrophy,5.989139007368232
HP:0003701,Proximal muscle weakness,4.443170638262941
HP:0003704,Scapuloperoneal weakness,10.632995197142957
HP:0003707,Calf muscle pseudohypertrophy,12.821309293094815
HP:0003710,Exercise-induced muscle cramps,8.41060277580651
HP:0003712,Skeletal muscle hypertrophy,4.552621780678938
HP:0003713,Muscle fiber necrosis,9.048032696421801
HP:0003715,Myofibrillar myopathy,8.632995197142957
HP:0003716,Generalized muscular appearance from birth,11.217957697864115
HP:0003717,Minimal subcutaneous fat,18.106677107479214
HP:0003719,Muscle mounding,11.217957697864113
HP:0003720,Generalized muscle hypertrophy,10.632995197142957
HP:0003722,Neck flexor weakness,7.048032696421801
HP:0003724,Shoulder girdle muscle atrophy,13.55658121758125
HP:0003725,Firm muscles,11.217957697864115
HP:0003729,Enteroviral dermatomyositis syndrome,12.217957697864113
HP:0003730,EMG: myotonic runs,17.240684916966927
HP:0003731,Quadriceps muscle weakness,16.404851959769697
HP:0003733,Thigh hypertrophy,20.727118799582364
HP:0003736,Autophagic vacuoles,9.41060277580651
HP:0003737,Mitochondrial myopathy,6.19558988483566
HP:0003738,Exercise-induced myalgia,7.41060277580651
HP:0003739,Myoclonic spasms,9.705038026408241
HP:0003740,Myotonia with warm-up phenomenon,11.217957697864113
HP:0003741,Congenital muscular dystrophy,7.896029602976752
HP:0003749,Pelvic girdle muscle weakness,12.15457734906043
HP:0003750,Increased muscle fatiguability,8.217957697864113
HP:0003752,Episodic flaccid weakness,9.41060277580651
HP:0003755,Type 1 fibers relatively smaller than type 2 fibers,9.217957697864113
HP:0003756,Skeletal myopathy,8.758526079226817
HP:0003758,Reduced subcutaneous adipose tissue,15.299322185421612
HP:0003759,Hypoplasia of lymphatic vessels,18.216016777363684
HP:0003760,Percussion-induced rapid rolling muscle contractions,11.217957697864113
HP:0003761,Calcinosis,8.758526079226817
HP:0003762,Uterus didelphys,11.24658423786926
HP:0003763,Bruxism,7.758526079226817
HP:0003764,Nevus,5.068210578359431
HP:0003765,Psoriasiform dermatitis,11.216671719960372
HP:0003768,Periodic paralysis,8.632995197142957
HP:0003771,Pulp calcification,9.41060277580651
HP:0003774,Stage 5 chronic kidney disease,7.023150112979054
HP:0003777,Pili torti,8.51751797972302
HP:0003778,Short mandibular rami,27.20098330018571
HP:0003779,Antegonial notching of mandible,13.010113059412435
HP:0003781,Excessive salivation,5.2872203603012276
HP:0003782,Eunuchoid habitus,7.825640275085354
HP:0003784,Type 1 collagen overmodification,12.217957697864115
HP:0003785,Decreased CSF homovanillic acid concentration,13.062566694412151
HP:0003787,Type 1 and type 2 muscle fiber minicore regions,11.217957697864115
HP:0003789,Minicore myopathy,9.632995197142959
HP:0003791,Deposits immunoreactive to beta-amyloid protein,9.048032696421801
HP:0003795,Short middle phalanx of toe,37.33381711884588
HP:0003796,Irregular iliac crest,9.632995197142957
HP:0003797,Limb-girdle muscle atrophy,12.212626816363887
HP:0003798,Nemaline bodies,8.130494856613774
HP:0003799,Marked delay in bone age,11.217957697864113
HP:0003800,Muscle abnormality related to mitochondrial dysfunction,5.8256402750853535
HP:0003803,Type 1 muscle fiber predominance,6.603247853748906
HP:0003805,Rimmed vacuoles,6.970030184420528
HP:0003808,Abnormal muscle tone,1.2392472387577567
HP:0003809,Reduced intrathoracic adipose tissue,11.217957697864115
HP:0003810,Late-onset distal muscle weakness,10.632995197142957
HP:0003832,Abnormality of the tibial plateaux,20.469713199981406
HP:0003833,Laterally deficient tibial plateaux,20.469713199981406
HP:0003834,Shoulder dislocation,16.447575155212594
HP:0003835,Shoulder subluxation,10.632995197142959
HP:0003836,Stippled calcification of the shoulder,13.543366547180224
HP:0003837,Soft-tissue ossification around the shoulders,10.632995197142957
HP:0003839,Abnormality of upper limb epiphysis morphology,17.33669188539585
HP:0003840,Delayed upper limb epiphyseal ossification,25.818951433487413
HP:0003841,Fragmented epiphyses of the upper limbs,27.4294490263157
HP:0003842,Irregular epiphyses of the upper limbs,20.83549774236729
HP:0003843,Round epiphyses of the upper limbs,17.33669188539585
HP:0003844,Small epiphyses of the upper limbs,20.83549774236729
HP:0003846,Wide epiphyseal plates of the upper limbs,17.33669188539585
HP:0003848,Cupped metaphyses of the upper limbs,20.68045474615568
HP:0003849,Flared upper limb metaphysis,29.17799614967074
HP:0003850,Upper-limb metaphyseal irregularity,23.773104034121353
HP:0003851,Lytic defects in metaphyses of the upper limbs,17.16019793482234
HP:0003852,Normal density transverse bands in metaphyses of the upper limbs,17.16019793482234
HP:0003853,Sclerosis with transverse striations in metaphyses of the upper limbs,17.16019793482234
HP:0003854,Sclerosis of metaphyses of the upper limbs,17.16019793482234
HP:0003855,Spurred metaphyses of the upper limbs,26.458896976298043
HP:0003856,Upper limb metaphyseal widening,23.59303364894958
HP:0003858,Cortical diaphyseal irregularity of the upper limbs,19.26486628447148
HP:0003859,Cortical diaphyseal thickening of the upper limbs,19.849828785192635
HP:0003860,Diaphyseal sclerosis of the upper limbs,35.75882496371569
HP:0003861,Broad diaphyses of the upper limbs,19.26486628447148
HP:0003862,Absent humerus,33.083315979749
HP:0003863,Angulated humerus,23.687030598682952
HP:0003864,Bifid humerus,27.271993099404106
HP:0003865,Bowed humerus,35.8520299894824
HP:0003866,Coarse humeral trabeculae,23.687030598682952
HP:0003867,Humeral cortical irregularity,34.19482523888164
HP:0003868,Humeral cortical thickening,37.61922484136418
HP:0003869,Humeral cortical thinning,31.387470316824043
HP:0003870,Crumpled humerus,23.687030598682952
HP:0003871,Deformed humerus,23.687030598682952
HP:0003872,Humeral exostoses,35.43119418788988
HP:0003874,Humerus varus,27.271993099404106
HP:0003875,Humeral lytic defects,23.687030598682952
HP:0003876,Osteoporotic humerus,16.407171436051577
HP:0003877,Oval transradiancy of humerus,23.687030598682952
HP:0003878,Periosteal new bone of humerus,27.914966076250273
HP:0003879,Humeral pseudarthrosis,27.2719930994041
HP:0003880,Sclerotic foci of the humerus,28.815635105228395
HP:0003881,Humeral sclerosis,28.815635105228395
HP:0003882,Slender humerus,27.936855147299134
HP:0003883,Tapered humerus,23.687030598682952
HP:0003884,Triangular humerus,16.407171436051577
HP:0003885,Undermodeled humerus,23.687030598682952
HP:0003886,Wide humerus,33.34713911660734
HP:0003887,Abnormal humeral head morphology,26.271993099404106
HP:0003888,Flattened humeral heads,27.271993099404106
HP:0003889,Abnormal deltoid tuberosity morphology,39.90813463881439
HP:0003890,Prominent deltoid tuberosities,39.90813463881439
HP:0003891,Abnormality of the humeral epiphysis,32.816729890870455
HP:0003892,Absent humeral epiphyseal ossification,43.81291377209526
HP:0003893,Advanced ossification of the humeral epiphysis,38.07659701762557
HP:0003894,Delayed humeral epiphyseal ossification,41.29898943896202
HP:0003895,Flattened humeral epiphyses,41.061490125235366
HP:0003896,Irregular humeral epiphyses,36.3155357478419
HP:0003897,Irregular ossification of the humeral epiphyses,50.04147933599327
HP:0003898,Large humeral epiphyses,37.03174278184131
HP:0003899,Round humeral epiphyses,32.81672989087046
HP:0003900,Small humeral epiphyses,36.315535747841906
HP:0003901,Stippled calcification of the humeral epiphyses,34.81672989087046
HP:0003902,Epiphyseal stippling of the humerus,62.99407396276959
HP:0003903,Broad humeral epiphyses,37.03174278184131
HP:0003904,Wide epiphyses of the upper limbs,21.551704776366698
HP:0003905,Abnormality of the humeral epiphyseal plate,32.81672989087046
HP:0003906,Broad humeral epiphyseal plate,32.81672989087046
HP:0003907,Abnormal humeral metaphysis morphology,31.99717048501222
HP:0003908,Corner fracture of metaphysis,16.704301814511673
HP:0003909,Cortical subperiosteal resorption of humeral metaphyses,32.99717048501222
HP:0003910,Enlarged humeral metaphyses,36.95799988773154
HP:0003911,Flared humeral metaphysis,45.59993120058177
HP:0003912,Frayed humeral metaphyses,31.99717048501222
HP:0003913,Humeral metaphyseal irregularity,38.61007658431124
HP:0003914,Irregular ossification of humeral metaphyses,42.993354366237014
HP:0003915,Lytic defects of the humeral metaphysis,31.99717048501222
HP:0003916,Normal-density transverse humeral bands,31.99717048501222
HP:0003917,Pointed humeral metaphysis,31.99717048501222
HP:0003918,Sclerotic humeral metaphysis,31.99717048501222
HP:0003919,Sclerotic humeral metaphysis with longitudinal striations,31.99717048501222
HP:0003920,Sloping humeral metaphysis,31.99717048501222
HP:0003921,Laterally sloping humeral metaphysis,31.99717048501222
HP:0003922,Spurred humeral metaphysis,31.99717048501222
HP:0003923,Square humeral metaphysis,31.99717048501222
HP:0003924,Stippled calcification of humeral metaphysis,31.99717048501222
HP:0003926,Abnormal humeral diaphysis morphology,39.90813463881439
HP:0003927,Cortical irregularity of humeral diaphysis,50.415929279013085
HP:0003928,Cortical thickening of humeral diaphysis,40.49309713953554
HP:0003929,Ground glass opacity of humeral diaphysis,39.90813463881439
HP:0003930,Lytic defects of humeral diaphysis,39.90813463881439
HP:0003931,Periosteal new bone of humeral diaphysis,51.415929279013085
HP:0003932,Sclerotic foci of humeral diaphysis,39.90813463881439
HP:0003933,Sclerosis of humeral diaphysis,56.4020933180586
HP:0003934,Slender humeral diaphysis,39.90813463881439
HP:0003935,Wide humeral diaphysis,39.90813463881439
HP:0003938,Synostosis involving the elbow,19.755634352821865
HP:0003939,Humeroulnar synostosis,19.75563435282186
HP:0003940,Osteoarthritis of the elbow,11.339934417687289
HP:0003941,Stippled calcification of the elbow,14.093486709166939
HP:0003942,Synovial chondromatosis of the elbow,7.168674205561154
HP:0003943,Abnormality of the joint spaces of the elbow,15.093486709166939
HP:0003944,Narrow joint spaces of the elbow,15.093486709166939
HP:0003945,Irregular articular surfaces of the elbow joints,7.168674205561154
HP:0003946,Abnormality of the epiphyses of the elbow,28.892126514269194
HP:0003947,Delayed elbow epiphyseal ossification,37.37438606236076
HP:0003948,Irregular epiphyses of the elbow,32.390932371240645
HP:0003949,Abnormal elbow metaphysis morphology,22.06697538765714
HP:0003950,Flared elbow metaphyses,34.084773602505535
HP:0003951,Distal humeral metaphyseal irregularity,43.51685403714603
HP:0003952,Sclerotic foci of metaphyses of the elbow,22.066975387657145
HP:0003953,Absent forearm bone,25.38117224683146
HP:0003954,Angulated forearm bones,13.052357671139479
HP:0003955,Bone-in-a-bone appearance of forearm,4.41060277580651
HP:0003956,Bowed forearm bones,26.526042218667488
HP:0003957,Cortical thickening of the forearm bones,13.052357671139479
HP:0003958,Cross-fusion of the forearm bones,13.052357671139479
HP:0003959,Deformed forearm bones,19.255297729809755
HP:0003960,Exostoses of the forearm bones,23.133556247623986
HP:0003961,Fractured forearm bones,28.535904765091495
HP:0003963,Lytic defects of the forearm bones,13.052357671139479
HP:0003964,Osteoporotic forearm bones,13.05235767113948
HP:0003965,Pseudarthrosis of the forearm bones,13.052357671139479
HP:0003966,Sclerotic foci in forearm bones,13.052357671139479
HP:0003967,Sclerotic forearm bones,13.052357671139479
HP:0003969,Slender forearm bones,20.84026023053091
HP:0003970,Undermodelled forearm bones,13.052357671139479
HP:0003971,Broad forearm bones,20.84026023053091
HP:0003973,Wide radioulnar joints,21.401004349544877
HP:0003974,Absent radius,31.701318507898975
HP:0003976,Constricted radius,15.128735068870476
HP:0003977,Deformed radius,25.479299404007858
HP:0003978,Fractured radius,49.47444920122785
HP:0003979,Lytic defects of the radius,13.167834888559415
HP:0003980,Pseudarthrosis of the radius,13.167834888559415
HP:0003981,Broad radius,24.14826387833029
HP:0003982,Aplasia of the ulna,38.06158094464696
HP:0003984,Posteriorly dislocated ulna,17.002657190646087
HP:0003985,Exostoses of the ulna,27.083855767130586
HP:0003986,Exostoses of the radius,23.249033465043915
HP:0003987,Fractured ulna,44.39754291940049
HP:0003988,Long ulna,24.18256628066102
HP:0003989,Notched ulna,17.002657190646087
HP:0003990,Pointed ulna,17.002657190646087
HP:0003991,Osteosclerosis of the ulna,28.220491464616053
HP:0003992,Slender ulna,36.57954310976173
HP:0003993,Broad ulna,35.18477420798887
HP:0003994,Dislocated wrist,18.478241866325543
HP:0003995,Abnormality of the radial head,15.380828611893616
HP:0003996,Flattened radial head,15.380828611893616
HP:0003997,Hypoplastic radial head,19.840260230530912
HP:0003998,Constricted radial neck,30.192963830029854
HP:0003999,Abnormality of radial epiphyses,30.192963830029854
HP:0004000,Cone-shaped distal radial epiphysis,38.32636295544705
HP:0004001,Medially deficient radial epiphyses,30.192963830029854
HP:0004002,Flattened radial epiphyses,38.53725973794567
HP:0004003,Medially flattened radial epiphyses,38.53725973794567
HP:0004004,Irregular radial epiphyses,33.69176968700129
HP:0004005,Large radial epiphyses,34.4079767210007
HP:0004006,Round radial epiphyses,30.192963830029854
HP:0004007,Sclerotic radial epiphyses,30.192963830029854
HP:0004008,Sloping radial epiphyses,30.192963830029854
HP:0004009,Medially sloping radial epiphyses,30.192963830029854
HP:0004010,Small radial epiphyses,33.69176968700129
HP:0004012,Premature fusion of the radial epiphyseal plates,30.192963830029854
HP:0004013,Medially fused radial epiphyseal plates,30.192963830029854
HP:0004014,Broad radial epiphyseal plate,30.192963830029854
HP:0004015,Abnormal radial metaphysis morphology,31.355911938031475
HP:0004016,Cupped radial metaphyses,34.876168749364815
HP:0004017,Exostoses of the radial metaphysis,41.43711051451597
HP:0004018,Flared radial metaphysis,43.37371015287987
HP:0004019,Radial metaphyseal irregularity,39.29074613221785
HP:0004020,Irregular ossification of the radial metaphysis,35.74476550550666
HP:0004021,Lytic defects of radial metaphysis,31.355911938031475
HP:0004022,Sclerotic radial metaphysis with longitudinal striations,31.355911938031475
HP:0004023,Sloping radial metaphysis,31.355911938031475
HP:0004024,Medially sloping radial metaphysis,31.355911938031475
HP:0004025,Spurred radial metaphysis,31.355911938031475
HP:0004026,Broad radial metaphysis,47.57854724672275
HP:0004027,Abnormality of radial diaphysis,26.67267772828918
HP:0004028,Spurs of radial diaphysis,26.67267772828918
HP:0004029,Lytic defects of radial diaphysis,26.67267772828918
HP:0004030,Patchy sclerosis of radial diaphysis,26.67267772828918
HP:0004031,Broad radial diaphysis,26.67267772828918
HP:0004032,Abnormal olecranon morphology,17.002657190646087
HP:0004033,Curved olecranon,17.002657190646087
HP:0004034,Irregular olecranon,17.002657190646087
HP:0004035,Abnormal ulnar styloid process morphology,34.054032153278555
HP:0004036,Long styloid process of ulna,34.054032153278555
HP:0004037,Abnormal ulnar epiphysis morphology,33.4690696525574
HP:0004039,Abnormal ulnar metaphysis morphology,31.230124193517128
HP:0004040,Corner fragments of ulnar metaphysis,31.230124193517135
HP:0004041,Cupped ulnar metaphysis,31.230124193517135
HP:0004042,Ulnar metaphyseal irregularity,40.543470010957236
HP:0004043,Lytic defects of ulnar metaphysis,41.05757828491741
HP:0004044,Pointed ulnar metaphysis,31.230124193517135
HP:0004045,Sloping ulnar metaphysis,31.230124193517135
HP:0004046,Spurred ulnar metaphysis,40.52882323499283
HP:0004047,Wide ulnar metaphysis,37.66295990764437
HP:0004048,Narrow joint spaces of wrist,7.864668018671053
HP:0004049,Decreased carpal angles of wrist,7.864668018671053
HP:0004050,Absent hand,20.349035846899504
HP:0004051,Advanced ossification of the hand bones,12.260769625092218
HP:0004052,Delayed ossification of the hand bones,12.260769625092216
HP:0004053,Dysharmonic maturation of the hand bones,12.260769625092216
HP:0004054,Sclerosis of hand bone,8.758526079226817
HP:0004057,Mitten deformity,9.048032696421801
HP:0004058,Hand monodactyly,32.24186546615136
HP:0004059,Radial club hand,32.898363456793014
HP:0004060,Trident hand,16.57485741063425
HP:0004095,Curved fingers,19.089261262311354
HP:0004097,Deviation of finger,10.986502002673383
HP:0004099,Macrodactyly,13.636170516919123
HP:0004100,Abnormal 2nd finger morphology,12.620661100247375
HP:0004112,Midline nasal groove,10.217957697864115
HP:0004122,Midline defect of the nose,8.217957697864113
HP:0004132,Dimple on nasal tip,3.8342534053900614
HP:0004150,Abnormal 3rd finger morphology,13.18253998785549
HP:0004172,Abnormality of the middle phalanx of the 3rd finger,22.37584370739615
HP:0004180,Short distal phalanx of the 3rd finger,71.20799485450877
HP:0004188,Abnormal 4th finger morphology,13.989894909913094
HP:0004195,Osteolytic defects of the phalanges of the 4th finger,46.770682644943776
HP:0004197,Symphalangism of the 4th finger,50.65308934820784
HP:0004207,Abnormal 5th finger morphology,8.800070351033076
HP:0004209,Clinodactyly of the 5th finger,17.665849280580865
HP:0004213,Abnormal 5th finger phalanx morphology,15.062471352711377
HP:0004214,Curved phalanges of the 5th finger,35.191416116551906
HP:0004216,Osteolytic defects of the phalanges of the 5th finger,39.252889389019096
HP:0004218,Symphalangism of the 5th finger,46.86321654684636
HP:0004219,Abnormality of the middle phalanx of the 5th finger,15.325505758545173
HP:0004220,Short middle phalanx of the 5th finger,60.97758575056056
HP:0004222,Cone-shaped epiphysis of the distal phalanx of the 5th finger,54.75934531912114
HP:0004223,Ivory epiphysis of the distal phalanx of the 5th finger,79.45775445643879
HP:0004224,Abnormality of the epiphysis of the middle phalanx of the 5th finger,44.6813438986806
HP:0004225,Abnormality of the distal phalanx of the 5th finger,17.062471352711377
HP:0004226,Curved distal phalanx of the 5th finger,45.670622112055355
HP:0004227,Short distal phalanx of the 5th finger,58.02812032608896
HP:0004230,Subluxation of the proximal interphalangeal joint of the little finger,15.607425273090684
HP:0004231,Carpal bone aplasia,32.08973472276334
HP:0004232,Accessory carpal bones,24.908034099433536
HP:0004233,Advanced ossification of carpal bones,25.73415723616224
HP:0004234,Bone-in-a-bone appearance of carpal bones,35.409123551308134
HP:0004235,Comma-shaped carpal bones,15.929397796863192
HP:0004236,Irregular carpal bones,17.151790218199633
HP:0004237,Large carpal bones,17.73675271892079
HP:0004238,Lytic defects of carpal bones,33.58519309306791
HP:0004239,Proximally placed carpal bones,12.344435296142034
HP:0004240,Sclerotic foci within carpal bones,42.76507522848438
HP:0004241,Stippled calcification in carpal bones,41.76507522848438
HP:0004242,Broad carpal bones,17.73675271892079
HP:0004243,Abnormality of the scaphoid,17.73675271892079
HP:0004244,Accessory scaphoid,30.300351522212292
HP:0004245,Comma-shaped scaphoid,21.32171521964195
HP:0004246,Delayed ossification of the scaphoid,30.026938985390082
HP:0004247,Small scaphoid,35.89708964482094
HP:0004248,Abnormality of the lunate bone,12.344435296142034
HP:0004249,Accessory lunate,24.908034099433536
HP:0004250,Proximally placed lunate,12.344435296142034
HP:0004251,Lunate-triquetral fusion,12.344435296142034
HP:0004252,Abnormality of the trapezium,17.736752718920794
HP:0004253,Absent trapezium,28.97963327061173
HP:0004254,Delayed ossification of the trapezium,30.026938985390082
HP:0004255,Small trapezium,35.89708964482094
HP:0004256,Abnormality of the trapezoid bone,12.344435296142034
HP:0004257,Delayed ossification of the trapezoid bone,24.634621562611322
HP:0004258,Small trapezoid bone,30.504772222042178
HP:0004259,Abnormality of the hamate bone,15.736752718920798
HP:0004260,Large hamate bone,21.129070141699554
HP:0004261,Wide hamate bone,21.129070141699557
HP:0004262,Abnormality of the capitate bone,15.736752718920794
HP:0004263,Large capitate bone,21.12907014169955
HP:0004264,Narrow carpal joint spaces,12.344435296142034
HP:0004267,Narrow small joints of the hand,17.57485741063425
HP:0004268,Osteoarthritis of the small joints of the hand,21.229044879122718
HP:0004269,Subluxation of the small joints of the hand,16.724000849940058
HP:0004271,Cortical thickening of hand bones,10.91726224005484
HP:0004272,Cortical thinning of hand bones,10.694869818718391
HP:0004273,Cupped metaphyses of hand bones,26.851283998104293
HP:0004274,Deficient ossification of hand bones,12.260769625092216
HP:0004275,Duplication of hand bones,7.590478003510728
HP:0004276,Exostoses of hand bones,13.075628677061802
HP:0004277,Fractured hand bones,10.595334145167476
HP:0004278,Synostosis involving bones of the hand,19.048993639297322
HP:0004279,Short palm,20.407437757400565
HP:0004280,Irregular ossification of hand bones,15.923734637814645
HP:0004281,Irregular sclerosis of hand bones,11.217957697864115
HP:0004283,Narrow palm,8.048032696421803
HP:0004284,Notched hand bones,2.28426704291188
HP:0004285,Overmodelled hand bones,2.28426704291188
HP:0004286,Patchy sclerosis of hand bones,12.217957697864115
HP:0004287,Pointed hand bones,2.28426704291188
HP:0004288,Pseudoepiphyses of hand bones,28.61494613303563
HP:0004289,Sclerotic foci in hand bones,12.217957697864115
HP:0004290,Sclerosis of hand bones with transverse striations,11.217957697864115
HP:0004291,Stippled calcification of hand bones,15.923734637814645
HP:0004292,Undermodelled hand bones,2.28426704291188
HP:0004293,Synostosis of second metacarpal-trapezoid,50.580250666698525
HP:0004294,Subluxation of metacarpal phalangeal joints,22.053387805894275
HP:0004295,Abnormal gastric mucosa morphology,8.769763573526287
HP:0004296,Abnormal gastrointestinal vascular morphology,17.004328688332215
HP:0004297,Abnormality of the biliary system,3.62924306228185
HP:0004298,Abnormality of the abdominal wall,3.302078319028341
HP:0004299,Hernia of the abdominal wall,7.782493407349583
HP:0004302,Functional motor deficit,3.2666729828971426
HP:0004303,Abnormal muscle fiber morphology,4.293145194258333
HP:0004305,Involuntary movements,3.9342089803757503
HP:0004306,Abnormal endocardium morphology,6.2406777743641975
HP:0004307,Abnormal anatomic location of the heart,5.2406777743641975
HP:0004308,Ventricular arrhythmia,4.625500660596033
HP:0004309,Ventricular preexcitation,7.088674680919148
HP:0004311,Abnormal macrophage morphology,10.710650334551271
HP:0004312,Abnormal reticulocyte morphology,5.896029602976752
HP:0004313,Decreased circulating antibody level,19.00847375491657
HP:0004315,Decreased circulating IgG level,22.55747222579258
